Uniprot ID	kcat	unit	KEGG ID	Substrates	Products	PMID	substrate_IDs	products_IDs	complete
P21873	1.23	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.23	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.23	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.96	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.96	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.96	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	1.21	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.21	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.21	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.46	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.46	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.46	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.35	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.35	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.35	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	1.25	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.25	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.25	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.91	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.91	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.91	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	2-(alpha-Hydroxyethyl)thiamine diphosphate;CO2	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.97	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.97	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.97	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.62	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.62	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.62	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.45	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.45	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.45	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	1.39	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.39	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	1.39	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	0.98	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.98	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	0.98	s^(-1)	R00014	Pyruvate;Thiamine diphosphate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	1.3	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21874	1.3	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P21873	1.3	s^(-1)	R00014	Thiamine diphosphate;Pyruvate	CO2;2-(alpha-Hydroxyethyl)thiamine diphosphate	12603319	['C00022', 'C00068']	['C05125', 'C00011']	True
P00328	1.2	s^(-1)		H+;NADH;5beta-Androstane-17beta-ol-3-one	5beta-Androstane-3beta,17beta-diol;NAD+	12604203	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14+,15+,16+,17+,18+,19+/m1/s1']	['InChI=1S/C19H32O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-17,20-21H,3-11H2,1-2H3/t12-,13+,14+,15+,16+,17+,18+,19+/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P00328	0.81	s^(-1)	R11144	3-Oxo-5beta-cholanate;NADH;H+	NAD+;3beta-Hydroxy-5beta-cholanate	12604203	['C17658', 'C00003']	['C03070', 'C00004', 'C00080']	True
P00326	0.13	s^(-1)		H+;NADH;5beta-Androstane-17beta-ol-3-one	5beta-Androstane-3beta,17beta-diol;NAD+	12604203	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14+,15+,16+,17+,18+,19+/m1/s1']	['InChI=1S/C19H32O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-17,20-21H,3-11H2,1-2H3/t12-,13+,14+,15+,16+,17+,18+,19+/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P00326	0.12	s^(-1)	R11144	3-Oxo-5beta-cholanate;NADH;H+	3beta-Hydroxy-5beta-cholanate;NAD+	12604203	['C17658', 'C00003']	['C03070', 'C00004', 'C00080']	True
P00326	0.96	s^(-1)		3beta-Hydroxy-5beta-pregnane-20-one;NAD+	NADH;H+;5beta-Pregnane-3,20-dione	12604203	['InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15+,16+,17-,18+,19+,20+,21-/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/p+1', 'InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14,16-19H,4-12H2,1-3H3/t14-,16+,17-,18+,19+,20+,21-/m1/s1']	True
P00326	0.022	s^(-1)		H+;NADH;5beta-Pregnane-3,20-dione	3beta-Hydroxy-5beta-pregnane-20-one;NAD+	12604203	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14,16-19H,4-12H2,1-3H3/t14-,16+,17-,18+,19+,20+,21-/m1/s1']	['InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15+,16+,17-,18+,19+,20+,21-/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P00326	0.0083	s^(-1)		NAD+;3beta-Hydroxy-5alpha-pregnane-20-one	H+;NADH;5alpha-Pregnane-3,20-dione	12604203	['InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15-,16-,17+,18-,19-,20-,21+/m0/s1']	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14,16-19H,4-12H2,1-3H3/t14-,16-,17+,18-,19-,20-,21+/m0/s1']	True
P00326	1.2	s^(-1)	R00754	Ethanol;NAD+	NADH;Acetaldehyde;H+	12604203	['C00469', 'C00003']	['C00084', 'C00004', 'C00080']	True
P00326	1.2	s^(-1)	R00754	Ethanol;NAD+	NADH;H+;Acetaldehyde	12604203	['C00469', 'C00003']	['C00084', 'C00004', 'C00080']	True
P00326	1.2	s^(-1)	R00754	Ethanol;NAD+	H+;Acetaldehyde;NADH	12604203	['C00469', 'C00003']	['C00084', 'C00004', 'C00080']	True
P00326	0.5	s^(-1)	R00754	NAD+;Ethanol	H+;Acetaldehyde;NADH	12604203	['C00469', 'C00003']	['C00084', 'C00004', 'C00080']	True
P00328	1.0	s^(-1)	R00754	NAD+;Ethanol	NADH;H+;Acetaldehyde	12604203	['C00469', 'C00003']	['C00084', 'C00004', 'C00080']	True
P0A9P0	176.4	s^(-1)	R01698	Dihydrolipoamide;NAD+	NADH;Lipoamide;H+	8457541	['C00579', 'C00003']	['C00248', 'C00004', 'C00080']	True
P0A9P0	26.3	s^(-1)	R01698	Dihydrolipoamide;NAD+	Lipoamide;NADH;H+	8457541	['C00579', 'C00003']	['C00248', 'C00004', 'C00080']	True
P0A9P0	56.8	s^(-1)		Dihydrolipoamide;NADP+	Lipoamide;H+;NADPH	8457541	['InChI=1S/C8H17NOS2/c9-8(10)4-2-1-3-7(12)5-6-11/h7,11-12H,1-6H2,(H2,9,10)', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/C8H15NOS2/c9-8(10)4-2-1-3-7-5-6-11-12-7/h7H,1-6H2,(H2,9,10)', 'InChI=1S/p+1', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P0A9P0	95.2	s^(-1)		Dihydrolipoamide;NADP+	H+;NADPH;Lipoamide	8457541	['InChI=1S/C8H17NOS2/c9-8(10)4-2-1-3-7(12)5-6-11/h7,11-12H,1-6H2,(H2,9,10)', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/p+1', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C8H15NOS2/c9-8(10)4-2-1-3-7-5-6-11-12-7/h7H,1-6H2,(H2,9,10)']	True
P07943	1.161667	s^(-1)		NADPH;Glyceraldehyde;H+	Glycerol;NADP+	11772943	['InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2', 'InChI=1S/p+1']	['InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	True
P07943	1.29	s^(-1)		H+;NADPH;Glyceraldehyde	NADP+;Glycerol	11772943	['InChI=1S/p+1', 'InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2']	['InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2']	True
P07943	1.39	s^(-1)	R01431	D-Xylose;H+;NADPH	Xylitol;NADP+	11772943	['C00379', 'C00006']	['C00181', 'C00005', 'C00080']	True
P07943	1.505	s^(-1)	R01431	H+;NADPH;D-Xylose	Xylitol;NADP+	11772943	['C00379', 'C00006']	['C00181', 'C00005', 'C00080']	True
Q05819	92.0	s^(-1)		Heparin;H2O	Heparin	9417072	['InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)', 'InChI=1S/H2O/h1H2']	['InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)']	True
Q05819	4.7	s^(-1)		Heparin;H2O	Heparin	9417072	['InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)', 'InChI=1S/H2O/h1H2']	['InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)']	True
Q05819	4.9	s^(-1)		H2O;Heparin	Heparin	9417072	['InChI=1S/H2O/h1H2', 'InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)']	['InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)']	True
Q05819	90.0	s^(-1)		H2O;Heparin	Heparin	9417072	['InChI=1S/H2O/h1H2', 'InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)']	['InChI=1S/C26H42N2O37S5/c1-4(30)27-7-9(31)13(6(56-23(7)39)3-55-67(43,44)45)58-26-19(65-70(52,53)54)12(34)16(20(62-26)22(37)38)60-24-8(28-66(40,41)42)15(63-68(46,47)48)14(5(2-29)57-24)59-25-18(64-69(49,50)51)11(33)10(32)17(61-25)21(35)36/h5-20,23-26,28-29,31-34,39H,2-3H2,1H3,(H,27,30)(H,35,36)(H,37,38)(H,40,41,42)(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)']	True
