RxnID	EC_Code	Uniprot	KEGG_Substrate	KEGG_Product
MAR03857	3.1.2.6	Q16775	C03451;C00001	C00256;C00051;C00080
MAR03857	3.1.2.6	Q6PII5	C03451;C00001	C00256;C00051;C00080
MAR03859	1.1.2.4	Q6P9G0	C00256;C00125	C00126;C00080;C00022
MAR03859	1.1.2.4	Q86WU2	C00256;C00125	C00126;C00080;C00022
MAR04087	1.1.1.38	Q16798	C00149;C00003	C00011;C00004;C00022
MAR04087	1.1.1.38	P23368	C00149;C00003	C00011;C00004;C00022
MAR04087	1.1.1.39	Q16798	C00149;C00003	C00011;C00004;C00022
MAR04087	1.1.1.39	P23368	C00149;C00003	C00011;C00004;C00022
MAR04089	1.1.1.38	Q9UIY3	C00149;C00006	C00011;C00005;C00022
MAR04089	1.1.1.38	P48163	C00149;C00006	C00011;C00005;C00022
MAR04089	1.1.1.40	Q9UIY3	C00149;C00006	C00011;C00005;C00022
MAR04089	1.1.1.40	P48163	C00149;C00006	C00011;C00005;C00022
MAR04091	1.1.1.38	Q16798	C00149;C00006	C00011;C00005;C00022
MAR04091	1.1.1.38	P23368	C00149;C00006	C00011;C00005;C00022
MAR04091	1.1.1.40	Q16798	C00149;C00006	C00011;C00005;C00022
MAR04091	1.1.1.40	P23368	C00149;C00006	C00011;C00005;C00022
MAR04093	3.1.2.1	Q8WYK0	C00024;C00001	C00033;C00010;C00080
MAR04095	3.1.2.1	Q8WYK0	C00024;C00001	C00033;C00010;C00080
MAR04101	4.1.1.32	P35558	C00044;C00036	C00011;C00035;C00074
MAR04103	4.1.1.32	Q16822	C00044;C00036	C00011;C00035;C00074
MAR04143	6.4.1.1	P11498	C00002;C00288;C00022	C00008;C00080;C00036;C00009
MAR04193	2.7.1.40	P14618	C00112;C00080;C00074	C00063;C00022
MAR04193	2.7.1.40	P30613	C00112;C00080;C00074	C00063;C00022
MAR08497	1.1.1.21	O43488	C00080;C00546;C00005	C05235;C00006
MAR08497	1.1.1.21	P15121	C00080;C00546;C00005	C05235;C00006
MAR08497	1.1.1.21	P14550	C00080;C00546;C00005	C05235;C00006
MAR08497	1.1.1.2	O43488	C00080;C00546;C00005	C05235;C00006
MAR08497	1.1.1.2	P15121	C00080;C00546;C00005	C05235;C00006
MAR08497	1.1.1.2	P14550	C00080;C00546;C00005	C05235;C00006
MAR08500	1.1.1.21	O43488	C00080;C05235;C00005	C00006;C00583
MAR08500	1.1.1.21	P15121	C00080;C05235;C00005	C00006;C00583
MAR08500	1.1.1.21	P14550	C00080;C05235;C00005	C00006;C00583
MAR08500	1.1.1.2	O43488	C00080;C05235;C00005	C00006;C00583
MAR08500	1.1.1.2	P15121	C00080;C05235;C00005	C00006;C00583
MAR08500	1.1.1.2	P14550	C00080;C05235;C00005	C00006;C00583
MAR08501	1.1.1.79	Q9UBQ7	C00080;C00546;C00005	C00937;C00006
MAR08501	1.1.1.81	Q9UBQ7	C00080;C00546;C00005	C00937;C00006
MAR08502	1.1.1.1	P11766	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	Q8IWW8	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	P07327	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	P40394	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	P00326	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	P08319	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	P00325	C03451;C00080;C00004	C00937;C00051;C00003
MAR08502	1.1.1.1	P28332	C03451;C00080;C00004	C00937;C00051;C00003
MAR08503	1.2.1.4	P51648	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.4	P47895	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.4	P30838	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.4	P49189	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.4	P48448	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.4	P49419	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.4	P43353	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P51648	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P47895	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P30838	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P49189	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P48448	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P49419	C00001;C05999;C00003	C00080;C00186;C00004
MAR08503	1.2.1.5	P43353	C00001;C05999;C00003	C00080;C00186;C00004
MAR08504	1.2.1.3	P51648	C00937;C00001;C00003	C00256;C00080;C00004
MAR08504	1.2.1.3	P05091	C00937;C00001;C00003	C00256;C00080;C00004
MAR08504	1.2.1.3	P49189	C00937;C00001;C00003	C00256;C00080;C00004
MAR08504	1.2.1.3	P49419	C00937;C00001;C00003	C00256;C00080;C00004
MAR08504	1.2.1.3	P30837	C00937;C00001;C00003	C00256;C00080;C00004
MAR08506	1.2.1.3	P51648	C00001;C05999;C00003	C00080;C00186;C00004
MAR08506	1.2.1.3	P05091	C00001;C05999;C00003	C00080;C00186;C00004
MAR08506	1.2.1.3	P49189	C00001;C05999;C00003	C00080;C00186;C00004
MAR08506	1.2.1.3	P49419	C00001;C05999;C00003	C00080;C00186;C00004
MAR08506	1.2.1.3	P30837	C00001;C05999;C00003	C00080;C00186;C00004
MAR08509	1.1.1.21	O43488	C00937;C00080;C00005	C00006;C00583
MAR08509	1.1.1.21	P15121	C00937;C00080;C00005	C00006;C00583
MAR08509	1.1.1.21	P14550	C00937;C00080;C00005	C00006;C00583
MAR08509	1.1.1.2	O43488	C00937;C00080;C00005	C00006;C00583
MAR08509	1.1.1.2	P15121	C00937;C00080;C00005	C00006;C00583
MAR08509	1.1.1.2	P14550	C00937;C00080;C00005	C00006;C00583
MAR08511	3.1.2.6	Q16775	C03451;C00001	C00256;C00051;C00080
MAR08511	3.1.2.6	Q6PII5	C03451;C00001	C00256;C00051;C00080
MAR08512	1.1.2.4	Q86WU2	C00256;C00003	C00080;C00004;C00022
MAR08514	1.1.2.4	Q6P9G0	C00125;C00186	C00126;C00080;C00022
MAR08514	1.1.2.4	Q86WU2	C00125;C00186	C00126;C00080;C00022
MAR08517	4.2.3.3	NaN	C00118	C00546;C00009
MAR04280	1.1.1.27	P07195	C00080;C00004;C00022	C00186;C00003
MAR04280	1.1.1.27	Q9BYZ2	C00080;C00004;C00022	C00186;C00003
MAR00153	6.2.1.17	Q9H6R3	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	6.2.1.17	Q9NR19	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	6.2.1.17	Q9NUB1	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	6.2.1.1	Q9H6R3	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	6.2.1.1	Q9NR19	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	6.2.1.1	Q9NUB1	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	3.1.2.2	Q9H6R3	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	3.1.2.2	Q9NR19	C00002;C00010;C00163	C00020;C00013;C00100
MAR00153	3.1.2.2	Q9NUB1	C00002;C00010;C00163	C00020;C00013;C00100
MAR03212	1.3.99.3	P16219	C00016;C00100	C00894;C01352
MAR03212	1.3.99.3	Q9UKU7	C00016;C00100	C00894;C01352
MAR03212	1.3.99.3	P11310	C00016;C00100	C00894;C01352
MAR03212	1.3.99.3	Q709F0	C00016;C00100	C00894;C01352
MAR03212	1.3.99.3	P45954	C00016;C00100	C00894;C01352
MAR03212	1.3.99.3	Q9H845	C00016;C00100	C00894;C01352
MAR03212	1.3.8.7	P16219	C00016;C00100	C00894;C01352
MAR03212	1.3.8.7	Q9UKU7	C00016;C00100	C00894;C01352
MAR03212	1.3.8.7	P11310	C00016;C00100	C00894;C01352
MAR03212	1.3.8.7	Q709F0	C00016;C00100	C00894;C01352
MAR03212	1.3.8.7	P45954	C00016;C00100	C00894;C01352
MAR03212	1.3.8.7	Q9H845	C00016;C00100	C00894;C01352
MAR03797	6.2.1.17	Q9H6R3	C00002;C00010;C00163	C00020;C00013;C00100
MAR03797	6.2.1.17	Q9NR19	C00002;C00010;C00163	C00020;C00013;C00100
MAR03797	6.2.1.17	Q9NUB1	C00002;C00010;C00163	C00020;C00013;C00100
MAR03800	1.2.4.4	P21953	C00109;C00080;C00068	C00011;C21017
MAR03800	1.2.4.4	P12694	C00109;C00080;C00068	C00011;C21017
MAR04105	4.1.1.9	O95822	C00080;C00083	C00024;C00011
MAR04106	4.1.1.9	O95822	C00080;C00083	C00024;C00011
MAR04107	4.1.1.9	O95822	C00080;C00083	C00024;C00011
MAR04282	1.2.1.18	Q02252	C00222;C00010;C00003	C00024;C00011;C00004
MAR04282	1.2.1.27	Q02252	C00222;C00010;C00003	C00024;C00011;C00004
MAR04331	6.2.1.17	Q9H6R3	C00020;C00080;C00100	C00010;C05983
MAR04331	6.2.1.17	Q9NR19	C00020;C00080;C00100	C00010;C05983
MAR04331	6.2.1.17	Q9NUB1	C00020;C00080;C00100	C00010;C05983
MAR04331	6.2.1.1	Q9H6R3	C00020;C00080;C00100	C00010;C05983
MAR04331	6.2.1.1	Q9NR19	C00020;C00080;C00100	C00010;C05983
MAR04331	6.2.1.1	Q9NUB1	C00020;C00080;C00100	C00010;C05983
MAR04459	6.2.1.1	Q9H6R3	C00002;C00080;C00163	C00013;C05983
MAR04459	6.2.1.1	Q9NR19	C00002;C00080;C00163	C00013;C05983
MAR04459	6.2.1.1	Q9NUB1	C00002;C00080;C00163	C00013;C05983
MAR04459	6.2.1.17	Q9H6R3	C00002;C00080;C00163	C00013;C05983
MAR04459	6.2.1.17	Q9NR19	C00002;C00080;C00163	C00013;C05983
MAR04459	6.2.1.17	Q9NUB1	C00002;C00080;C00163	C00013;C05983
MAR04460	6.2.1.1	Q9H6R3	C00002;C00080;C00163	C00013;C05983
MAR04460	6.2.1.1	Q9NR19	C00002;C00080;C00163	C00013;C05983
MAR04460	6.2.1.1	Q9NUB1	C00002;C00080;C00163	C00013;C05983
MAR04460	6.2.1.17	Q9H6R3	C00002;C00080;C00163	C00013;C05983
MAR04460	6.2.1.17	Q9NR19	C00002;C00080;C00163	C00013;C05983
MAR04460	6.2.1.17	Q9NUB1	C00002;C00080;C00163	C00013;C05983
MAR04464	4.1.1.4	NaN	C00164;C00080	C00207;C00011
MAR04497	1.1.1.59	Q15392	C01013;C00003	C00222;C00080;C00004
MAR04741	3.1.2.4	Q6NVY1	C05668;C00001	C00010;C00080;C01013
MAR09804	1.1.1.-	Q8NEX9	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q8NBN7	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q8N4T8	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q13268	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q9H2F3	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q9BUP3	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	P80365	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q9NZC7	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q8IZV5	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	A6NKP2	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q9BPX1	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q7Z5J1	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q92506	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q96NR8	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	P11766	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	O60218	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q13363	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q9HBH5	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q5I0G3	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q8N3Y7	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q04828	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	C9JRZ8	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q9BUT1	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q8NBQ5	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	P17516	C05668;C00006	C00080;C00005;C05989
MAR09804	1.1.1.-	Q8WUS8	C05668;C00006	C00080;C00005;C05989
MAR00718	1.1.99.2	Q9H9P8	C00026;C01352	C02630;C00016
MAR00719	1.1.1.95	O43175	C00026;C00080;C00004	C02630;C00003
MAR01434	2.3.1.9	Q9BWD1	C00332;C00010	C00024
MAR01436	6.2.1.16	Q86V21	C00164;C00002;C00010	C00332;C00020;C00013
MAR03163	1.3.99.3	P16219	C00136;C00016	C00877;C01352
MAR03163	1.3.99.3	Q9UKU7	C00136;C00016	C00877;C01352
MAR03163	1.3.99.3	P11310	C00136;C00016	C00877;C01352
MAR03163	1.3.99.3	Q709F0	C00136;C00016	C00877;C01352
MAR03163	1.3.99.3	P45954	C00136;C00016	C00877;C01352
MAR03163	1.3.99.3	Q9H845	C00136;C00016	C00877;C01352
MAR04461	1.1.1.30	Q02338	C01089;C00003	C00164;C00080;C00004
MAR04461	1.1.1.30	Q9BUT1	C01089;C00003	C00164;C00080;C00004
MAR04604	2.3.3.10	Q01581	C00332;C00024;C00001	C00010;C00080;C00356
MAR05351	1.1.1.27	Q9BYZ2	C05984;C00003	C00109;C00080;C00004
MAR05351	1.1.1.27	P07864	C05984;C00003	C00109;C00080;C00004
MAR05351	1.1.1.27	P07195	C05984;C00003	C00109;C00080;C00004
MAR05351	1.1.1.27	Q6ZMR3	C05984;C00003	C00109;C00080;C00004
MAR07709	4.2.1.55	Q86YB7	C03561	C00877;C00001
MAR04052	2.7.6.1	P60891	C00002;C00117	C00020;C00080;C00119
MAR04052	2.7.6.1	P11908	C00002;C00117	C00020;C00080;C00119
MAR04052	2.7.6.1	P21108	C00002;C00117	C00020;C00080;C00119
MAR04304	1.1.1.49	P11413	C00092;C00006	C01236;C00080;C00005
MAR04350	2.7.1.15	Q9H477	C00008;C00080;C00117	C00002;C00121
MAR04351	5.3.1.6	P49247	C00117	C00199
MAR04352	5.3.1.6	P49247	C00117	C00199
MAR04354	5.4.2.2	Q96G03	C00620	C00117
MAR04354	5.4.2.7	Q96G03	C00620	C00117
MAR04398	4.1.2.4	Q9Y315	C00673	C00084;C00118
MAR04404	2.2.1.1	P29401	C00231;C00279	C00085;C00118
MAR04404	2.2.1.1	Q9H0I9	C00231;C00279	C00085;C00118
MAR04404	2.2.1.1	P51854	C00231;C00279	C00085;C00118
MAR04473	1.1.1.44	P52209	C00345;C00006	C00011;C00005;C00199
MAR04474	1.1.1.44	P52209	C00345;C00006	C00011;C00005;C00199
MAR04476	2.3.1.57	Q5T6J7	C00345;C00008;C00080	C00002;C00257
MAR04477	5.1.3.1	Q96AT9	C00231	C00199
MAR04477	5.1.3.1	Q2QD12	C00231	C00199
MAR04501	2.2.1.1	P29401	C00231;C00117	C00118;C05382
MAR04501	2.2.1.1	Q9H0I9	C00231;C00117	C00118;C05382
MAR04501	2.2.1.1	P51854	C00231;C00117	C00118;C05382
MAR04565	2.2.1.2	P37837	C00118;C05382	C00279;C00085
MAR04567	2.7.1.11	P08237	C00002;C05382	C00008;C00080;C00447
MAR04567	2.7.1.11	Q01813	C00002;C05382	C00008;C00080;C00447
MAR04567	2.7.1.11	P17858	C00002;C05382	C00008;C00080;C00447
MAR09799	2.7.1.14	Q9UHJ6	C00002;NaN	C00008;C00080;C05382
MAR09800	2.7.1.3	P50053	C00002;NaN	C00008;C00080;C06222
MAR04623	3.1.1.31	O95479	C01236;C00001	C00345;C00080
MAR04625	3.1.1.31	O95336	C01236;C00001	C00345;C00080
MAR04710	5.4.2.7	Q96G03	C00672	C00673
MAR04841	1.2.1.5	P48448	C00080;C00004;C00121	C00003;C00474
MAR04841	1.2.1.5	P47895	C00080;C00004;C00121	C00003;C00474
MAR04841	1.2.1.5	P43353	C00080;C00004;C00121	C00003;C00474
MAR04841	1.2.1.5	P30838	C00080;C00004;C00121	C00003;C00474
MAR08074	2.7.1.15	Q9H477	C00002;C01801	C00673;C00008;C00080
MAR08653	3.1.1.31	O95336	C01236;C00080;C00004	C00092;C00003
MAR08653	3.1.1.31	O95479	C01236;C00080;C00004	C00092;C00003
MAR03998	3.6.1.5	O75356	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	O75354	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	Q8WVQ1	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	Q9Y5L3	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	Q9Y227	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	O75355	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	P49961	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.5	Q5MY95	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	O75356	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	O75354	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	Q8WVQ1	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	Q9Y5L3	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	Q9Y227	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	O75355	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	P49961	C00008;C00001	C00020;C00080;C00009
MAR03998	3.6.1.6	Q5MY95	C00008;C00001	C00020;C00080;C00009
MAR04000	4.6.1.1	P33402	C00002	C00575;C00013
MAR04000	4.6.1.1	P51841	C00002	C00575;C00013
MAR04000	4.6.1.1	P25092	C00002	C00575;C00013
MAR04000	4.6.1.1	Q02153	C00002	C00575;C00013
MAR04000	4.6.1.1	P51828	C00002	C00575;C00013
MAR04000	4.6.1.1	P40145	C00002	C00575;C00013
MAR04000	4.6.1.1	O95622	C00002	C00575;C00013
MAR04000	4.6.1.1	P16066	C00002	C00575;C00013
MAR04000	4.6.1.1	P20594	C00002	C00575;C00013
MAR04000	4.6.1.1	Q02846	C00002	C00575;C00013
MAR04000	4.6.1.1	Q08462	C00002	C00575;C00013
MAR04000	4.6.1.1	O60266	C00002	C00575;C00013
MAR04000	4.6.1.1	Q96PN6	C00002	C00575;C00013
MAR04000	4.6.1.1	Q08828	C00002	C00575;C00013
MAR04000	4.6.1.1	O43306	C00002	C00575;C00013
MAR04000	4.6.1.1	Q02108	C00002	C00575;C00013
MAR04000	4.6.1.1	O60503	C00002	C00575;C00013
MAR04000	4.6.1.1	Q8NFM4	C00002	C00575;C00013
MAR04000	4.6.1.2	P33402	C00002	C00575;C00013
MAR04000	4.6.1.2	P51841	C00002	C00575;C00013
MAR04000	4.6.1.2	P25092	C00002	C00575;C00013
MAR04000	4.6.1.2	Q02153	C00002	C00575;C00013
MAR04000	4.6.1.2	P51828	C00002	C00575;C00013
MAR04000	4.6.1.2	P40145	C00002	C00575;C00013
MAR04000	4.6.1.2	O95622	C00002	C00575;C00013
MAR04000	4.6.1.2	P16066	C00002	C00575;C00013
MAR04000	4.6.1.2	P20594	C00002	C00575;C00013
MAR04000	4.6.1.2	Q02846	C00002	C00575;C00013
MAR04000	4.6.1.2	Q08462	C00002	C00575;C00013
MAR04000	4.6.1.2	O60266	C00002	C00575;C00013
MAR04000	4.6.1.2	Q96PN6	C00002	C00575;C00013
MAR04000	4.6.1.2	Q08828	C00002	C00575;C00013
MAR04000	4.6.1.2	O43306	C00002	C00575;C00013
MAR04000	4.6.1.2	Q02108	C00002	C00575;C00013
MAR04000	4.6.1.2	O60503	C00002	C00575;C00013
MAR04000	4.6.1.2	Q8NFM4	C00002	C00575;C00013
MAR04002	2.7.4.3	Q16594	C00008	C00020;C00002
MAR04002	2.7.4.3	Q9Y3D8	C00008	C00020;C00002
MAR04002	2.7.4.3	P00568	C00008	C00020;C00002
MAR04002	2.7.4.3	P54819	C00008	C00020;C00002
MAR04002	2.7.4.3	Q96MA6	C00008	C00020;C00002
MAR04002	2.7.4.3	Q5TCS8	C00008	C00020;C00002
MAR04002	2.7.4.3	Q9Y6K8	C00008	C00020;C00002
MAR04002	2.7.4.3	Q96M32	C00008	C00020;C00002
MAR04002	2.7.4.3	Q9UIJ7	C00008	C00020;C00002
MAR04002	2.7.4.3	P27144	C00008	C00020;C00002
MAR04004	2.7.4.3	Q16594	C00008	C00020;C00002
MAR04004	2.7.4.3	Q9Y3D8	C00008	C00020;C00002
MAR04004	2.7.4.3	P00568	C00008	C00020;C00002
MAR04004	2.7.4.3	P54819	C00008	C00020;C00002
MAR04004	2.7.4.3	Q96MA6	C00008	C00020;C00002
MAR04004	2.7.4.3	Q5TCS8	C00008	C00020;C00002
MAR04004	2.7.4.3	Q9Y6K8	C00008	C00020;C00002
MAR04004	2.7.4.3	Q96M32	C00008	C00020;C00002
MAR04004	2.7.4.3	Q9UIJ7	C00008	C00020;C00002
MAR04004	2.7.4.3	P27144	C00008	C00020;C00002
MAR04010	3.1.3.5	Q969T7	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	Q9NYW8	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	P49902	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	Q9NPB1	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	Q8TCD5	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	P15309	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	Q9H0P0	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	Q96P26	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	Q9BXI3	C00020;C00001	C00212;C00009
MAR04010	3.1.3.5	P21589	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q969T7	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q9NYW8	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	P49902	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q9NPB1	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q8TCD5	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	P15309	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q9H0P0	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q96P26	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	Q9BXI3	C00020;C00001	C00212;C00009
MAR04081	3.1.3.5	P21589	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q969T7	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q9NYW8	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	P49902	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q9NPB1	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q8TCD5	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	P15309	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q9H0P0	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q96P26	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	Q9BXI3	C00020;C00001	C00212;C00009
MAR04082	3.1.3.5	P21589	C00020;C00001	C00212;C00009
MAR04012	2.7.1.20	P27707	C00212;C00002	C00008;C00020;C00080
MAR04012	2.7.1.20	P55263	C00212;C00002	C00008;C00020;C00080
MAR04012	2.7.1.74	P27707	C00212;C00002	C00008;C00020;C00080
MAR04012	2.7.1.74	P55263	C00212;C00002	C00008;C00020;C00080
MAR04014	3.1.4.17	Q9Y233	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	P16499	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	P51160	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q9HCR9	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q08493	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	O95263	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	P54750	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	O00408	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	P35913	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q01064	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	P27815	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q13946	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q14432	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q13370	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q9NP56	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	O76083	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	O60658	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	O76074	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q07343	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q14123	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q08499	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	Q13956	C00575;C00001	C00020;C00080
MAR04014	3.1.4.17	P18545	C00575;C00001	C00020;C00080
MAR04020	2.7.4.8	Q16774	C00008;C00035	C00002;C00144
MAR04022	4.6.1.1	P33402	C00044	C00942;C00013
MAR04022	4.6.1.1	P51841	C00044	C00942;C00013
MAR04022	4.6.1.1	P25092	C00044	C00942;C00013
MAR04022	4.6.1.1	Q02153	C00044	C00942;C00013
MAR04022	4.6.1.1	P51828	C00044	C00942;C00013
MAR04022	4.6.1.1	P40145	C00044	C00942;C00013
MAR04022	4.6.1.1	O95622	C00044	C00942;C00013
MAR04022	4.6.1.1	P16066	C00044	C00942;C00013
MAR04022	4.6.1.1	P20594	C00044	C00942;C00013
MAR04022	4.6.1.1	Q02846	C00044	C00942;C00013
MAR04022	4.6.1.1	Q08462	C00044	C00942;C00013
MAR04022	4.6.1.1	O60266	C00044	C00942;C00013
MAR04022	4.6.1.1	Q96PN6	C00044	C00942;C00013
MAR04022	4.6.1.1	Q08828	C00044	C00942;C00013
MAR04022	4.6.1.1	O43306	C00044	C00942;C00013
MAR04022	4.6.1.1	Q02108	C00044	C00942;C00013
MAR04022	4.6.1.1	O60503	C00044	C00942;C00013
MAR04022	4.6.1.1	Q8NFM4	C00044	C00942;C00013
MAR04022	4.6.1.2	P33402	C00044	C00942;C00013
MAR04022	4.6.1.2	P51841	C00044	C00942;C00013
MAR04022	4.6.1.2	P25092	C00044	C00942;C00013
MAR04022	4.6.1.2	Q02153	C00044	C00942;C00013
MAR04022	4.6.1.2	P51828	C00044	C00942;C00013
MAR04022	4.6.1.2	P40145	C00044	C00942;C00013
MAR04022	4.6.1.2	O95622	C00044	C00942;C00013
MAR04022	4.6.1.2	P16066	C00044	C00942;C00013
MAR04022	4.6.1.2	P20594	C00044	C00942;C00013
MAR04022	4.6.1.2	Q02846	C00044	C00942;C00013
MAR04022	4.6.1.2	Q08462	C00044	C00942;C00013
MAR04022	4.6.1.2	O60266	C00044	C00942;C00013
MAR04022	4.6.1.2	Q96PN6	C00044	C00942;C00013
